_start,_end,_type,link,status,start_date,end_date,sourceID
218153,9006,intermediary_of,intermediary of,,,,Panama Papers
227912,10018,intermediary_of,intermediary of,,,,Panama Papers
225252,9316,intermediary_of,intermediary of,,,,Panama Papers
218317,9422,intermediary_of,intermediary of,,,,Panama Papers
227912,9376,intermediary_of,intermediary of,,,,Panama Papers
228146,9784,intermediary_of,intermediary of,,,,Panama Papers
227912,11178,intermediary_of,intermediary of,,,,Panama Papers
227912,10245,intermediary_of,intermediary of,,,,Panama Papers
227912,11185,intermediary_of,intermediary of,,,,Panama Papers
227912,11191,intermediary_of,intermediary of,,,,Panama Papers
227912,11190,intermediary_of,intermediary of,,,,Panama Papers
227912,11169,intermediary_of,intermediary of,,,,Panama Papers
225215,11245,intermediary_of,intermediary of,,,,Panama Papers
227912,11377,intermediary_of,intermediary of,,,,Panama Papers
227912,11382,intermediary_of,intermediary of,,,,Panama Papers
217860,6255,intermediary_of,intermediary of,,,,Panama Papers
218974,7685,intermediary_of,intermediary of,,,,Panama Papers
218974,7684,intermediary_of,intermediary of,,,,Panama Papers
218974,7805,intermediary_of,intermediary of,,,,Panama Papers
228146,7127,intermediary_of,intermediary of,,,,Panama Papers
228146,7975,intermediary_of,intermediary of,,,,Panama Papers
215875,9345,intermediary_of,intermediary of,,,,Panama Papers
225286,9472,intermediary_of,intermediary of,,,,Panama Papers
227912,9487,intermediary_of,intermediary of,,,,Panama Papers
227912,9493,intermediary_of,intermediary of,,,,Panama Papers
222156,9777,intermediary_of,intermediary of,,,,Panama Papers
228326,9958,intermediary_of,intermediary of,,,,Panama Papers
225252,8911,intermediary_of,intermediary of,,,,Panama Papers
215875,8266,intermediary_of,intermediary of,,,,Panama Papers
227912,7754,intermediary_of,intermediary of,,,,Panama Papers
214687,8247,intermediary_of,intermediary of,,,,Panama Papers
225286,6885,intermediary_of,intermediary of,,,,Panama Papers
228326,6655,intermediary_of,intermediary of,,,,Panama Papers
214687,7901,intermediary_of,intermediary of,,,,Panama Papers
227912,10278,intermediary_of,intermediary of,,,,Panama Papers
225286,9859,intermediary_of,intermediary of,,,,Panama Papers
227912,10382,intermediary_of,intermediary of,,,,Panama Papers
227912,10420,intermediary_of,intermediary of,,,,Panama Papers
218315,10428,intermediary_of,intermediary of,,,,Panama Papers
217860,10831,intermediary_of,intermediary of,,,,Panama Papers
228326,12399,intermediary_of,intermediary of,,,,Panama Papers
227912,10844,intermediary_of,intermediary of,,,,Panama Papers
224844,12338,intermediary_of,intermediary of,,,,Panama Papers
218315,12888,intermediary_of,intermediary of,,,,Panama Papers
228383,14418,intermediary_of,intermediary of,,,,Panama Papers
226056,8974,intermediary_of,intermediary of,,,,Panama Papers
225286,9575,intermediary_of,intermediary of,,,,Panama Papers
227912,9562,intermediary_of,intermediary of,,,,Panama Papers
227912,10768,intermediary_of,intermediary of,,,,Panama Papers
225286,10119,intermediary_of,intermediary of,,,,Panama Papers
225922,2985,intermediary_of,intermediary of,,,,Panama Papers
227912,11383,intermediary_of,intermediary of,,,,Panama Papers
227912,11749,intermediary_of,intermediary of,,,,Panama Papers
215875,12438,intermediary_of,intermediary of,,,,Panama Papers
227912,12305,intermediary_of,intermediary of,,,,Panama Papers
215875,12279,intermediary_of,intermediary of,,,,Panama Papers
225286,8263,intermediary_of,intermediary of,,,,Panama Papers
215875,9351,intermediary_of,intermediary of,,,,Panama Papers
215875,9326,intermediary_of,intermediary of,,,,Panama Papers
227912,10832,intermediary_of,intermediary of,,,,Panama Papers
222156,11068,intermediary_of,intermediary of,,,,Panama Papers
218315,12829,intermediary_of,intermediary of,,,,Panama Papers
224844,13035,intermediary_of,intermediary of,,,,Panama Papers
227912,13537,intermediary_of,intermediary of,,,,Panama Papers
227912,8519,intermediary_of,intermediary of,,,,Panama Papers
227912,8374,intermediary_of,intermediary of,,,,Panama Papers
218924,9448,intermediary_of,intermediary of,,,,Panama Papers
227912,8378,intermediary_of,intermediary of,,,,Panama Papers
224844,8384,intermediary_of,intermediary of,,,,Panama Papers
227912,8379,intermediary_of,intermediary of,,,,Panama Papers
214494,9474,intermediary_of,intermediary of,,,,Panama Papers
228326,10302,intermediary_of,intermediary of,,,,Panama Papers
225286,9868,intermediary_of,intermediary of,,,,Panama Papers
228234,9889,intermediary_of,intermediary of,,,,Panama Papers
215875,10167,intermediary_of,intermediary of,,,,Panama Papers
224844,10241,intermediary_of,intermediary of,,,,Panama Papers
228326,10306,intermediary_of,intermediary of,,,,Panama Papers
215875,9556,intermediary_of,intermediary of,,,,Panama Papers
215875,8833,intermediary_of,intermediary of,,,,Panama Papers
215875,9559,intermediary_of,intermediary of,,,,Panama Papers
215645,8859,intermediary_of,intermediary of,,,,Panama Papers
224844,11209,intermediary_of,intermediary of,,,,Panama Papers
214494,9589,intermediary_of,intermediary of,,,,Panama Papers
219333,9623,intermediary_of,intermediary of,,,,Panama Papers
215875,9582,intermediary_of,intermediary of,,,,Panama Papers
226056,9626,intermediary_of,intermediary of,,,,Panama Papers
218311,7399,intermediary_of,intermediary of,,,,Panama Papers
227912,7414,intermediary_of,intermediary of,,,,Panama Papers
221608,7808,intermediary_of,intermediary of,,,,Panama Papers
218339,8085,intermediary_of,intermediary of,,,,Panama Papers
227912,8341,intermediary_of,intermediary of,,,,Panama Papers
214494,10410,intermediary_of,intermediary of,,,,Panama Papers
227912,9124,intermediary_of,intermediary of,,,,Panama Papers
228211,11580,intermediary_of,intermediary of,,,,Panama Papers
218509,12484,intermediary_of,intermediary of,,,,Panama Papers
215875,11161,intermediary_of,intermediary of,,,,Panama Papers
215875,11281,intermediary_of,intermediary of,,,,Panama Papers
218358,11350,intermediary_of,intermediary of,,,,Panama Papers
222156,11474,intermediary_of,intermediary of,,,,Panama Papers
215875,10893,intermediary_of,intermediary of,,,,Panama Papers
225286,10348,intermediary_of,intermediary of,,,,Panama Papers
225286,10347,intermediary_of,intermediary of,,,,Panama Papers
218924,13134,intermediary_of,intermediary of,,,,Panama Papers
215875,14713,intermediary_of,intermediary of,,,,Panama Papers
218924,12494,intermediary_of,intermediary of,,,,Panama Papers
218509,12536,intermediary_of,intermediary of,,,,Panama Papers
225286,11820,intermediary_of,intermediary of,,,,Panama Papers
226382,11835,intermediary_of,intermediary of,,,,Panama Papers
227912,11914,intermediary_of,intermediary of,,,,Panama Papers
226953,10835,intermediary_of,intermediary of,,,,Panama Papers
228537,3568,intermediary_of,intermediary of,,,,Panama Papers
214687,3421,intermediary_of,intermediary of,,,,Panama Papers
214494,18771,intermediary_of,intermediary of,,,,Panama Papers
215875,17354,intermediary_of,intermediary of,,,,Panama Papers
226953,18777,intermediary_of,intermediary of,,,,Panama Papers
214494,21675,intermediary_of,intermediary of,,,,Panama Papers
218509,20501,intermediary_of,intermediary of,,,,Panama Papers
215393,15296,intermediary_of,intermediary of,,,,Panama Papers
225286,15424,intermediary_of,intermediary of,,,,Panama Papers
222155,12893,intermediary_of,intermediary of,,,,Panama Papers
215875,12906,intermediary_of,intermediary of,,,,Panama Papers
225286,12964,intermediary_of,intermediary of,,,,Panama Papers
214494,13122,intermediary_of,intermediary of,,,,Panama Papers
225286,13930,intermediary_of,intermediary of,,,,Panama Papers
214494,13214,intermediary_of,intermediary of,,,,Panama Papers
215875,13884,intermediary_of,intermediary of,,,,Panama Papers
214494,11718,intermediary_of,intermediary of,,,,Panama Papers
215875,11743,intermediary_of,intermediary of,,,,Panama Papers
218924,13298,intermediary_of,intermediary of,,,,Panama Papers
218147,13730,intermediary_of,intermediary of,,,,Panama Papers
215875,15305,intermediary_of,intermediary of,,,,Panama Papers
215875,14610,intermediary_of,intermediary of,,,,Panama Papers
219660,14750,intermediary_of,intermediary of,,,,Panama Papers
218509,15088,intermediary_of,intermediary of,,,,Panama Papers
218924,15094,intermediary_of,intermediary of,,,,Panama Papers
218924,15095,intermediary_of,intermediary of,,,,Panama Papers
214494,15548,intermediary_of,intermediary of,,,,Panama Papers
215875,17033,intermediary_of,intermediary of,,,,Panama Papers
215875,17034,intermediary_of,intermediary of,,,,Panama Papers
214494,15610,intermediary_of,intermediary of,,,,Panama Papers
222155,15590,intermediary_of,intermediary of,,,,Panama Papers
225286,15967,intermediary_of,intermediary of,,,,Panama Papers
225286,15972,intermediary_of,intermediary of,,,,Panama Papers
215875,17179,intermediary_of,intermediary of,,,,Panama Papers
218509,14080,intermediary_of,intermediary of,,,,Panama Papers
218147,14427,intermediary_of,intermediary of,,,,Panama Papers
215875,14168,intermediary_of,intermediary of,,,,Panama Papers
218509,20502,intermediary_of,intermediary of,,,,Panama Papers
215875,13708,intermediary_of,intermediary of,,,,Panama Papers
215569,12080,intermediary_of,intermediary of,,,,Panama Papers
226110,13808,intermediary_of,intermediary of,,,,Panama Papers
214494,15008,intermediary_of,intermediary of,,,,Panama Papers
215875,16230,intermediary_of,intermediary of,,,,Panama Papers
214494,16185,intermediary_of,intermediary of,,,,Panama Papers
215875,16359,intermediary_of,intermediary of,,,,Panama Papers
221940,18047,intermediary_of,intermediary of,,,,Panama Papers
225286,12618,intermediary_of,intermediary of,,,,Panama Papers
225286,12615,intermediary_of,intermediary of,,,,Panama Papers
215875,12595,intermediary_of,intermediary of,,,,Panama Papers
225286,12619,intermediary_of,intermediary of,,,,Panama Papers
228537,17002,intermediary_of,intermediary of,,,,Panama Papers
214494,15214,intermediary_of,intermediary of,,,,Panama Papers
218509,15274,intermediary_of,intermediary of,,,,Panama Papers
218509,15280,intermediary_of,intermediary of,,,,Panama Papers
218509,15628,intermediary_of,intermediary of,,,,Panama Papers
218509,15630,intermediary_of,intermediary of,,,,Panama Papers
218153,16756,intermediary_of,intermediary of,,,,Panama Papers
218924,16860,intermediary_of,intermediary of,,,,Panama Papers
215645,17977,intermediary_of,intermediary of,,,,Panama Papers
218147,18050,intermediary_of,intermediary of,,,,Panama Papers
214494,18601,intermediary_of,intermediary of,,,,Panama Papers
215645,17371,intermediary_of,intermediary of,,,,Panama Papers
215645,17461,intermediary_of,intermediary of,,,,Panama Papers
223462,19035,intermediary_of,intermediary of,,,,Panama Papers
223462,19036,intermediary_of,intermediary of,,,,Panama Papers
218974,20359,intermediary_of,intermediary of,,,,Panama Papers
215046,19404,intermediary_of,intermediary of,,,,Panama Papers
223462,19413,intermediary_of,intermediary of,,,,Panama Papers
223462,19405,intermediary_of,intermediary of,,,,Panama Papers
225286,19431,intermediary_of,intermediary of,,,,Panama Papers
222155,16865,intermediary_of,intermediary of,,,,Panama Papers
218147,15722,intermediary_of,intermediary of,,,,Panama Papers
219660,17117,intermediary_of,intermediary of,,,,Panama Papers
218974,18239,intermediary_of,intermediary of,,,,Panama Papers
223462,18416,intermediary_of,intermediary of,,,,Panama Papers
214494,17302,intermediary_of,intermediary of,,,,Panama Papers
214494,15015,intermediary_of,intermediary of,,,,Panama Papers
223462,21085,intermediary_of,intermediary of,,,,Panama Papers
214494,18989,intermediary_of,intermediary of,,,,Panama Papers
217568,20319,intermediary_of,intermediary of,,,,Panama Papers
218924,20135,intermediary_of,intermediary of,,,,Panama Papers
214494,21088,intermediary_of,intermediary of,,,,Panama Papers
215875,17849,intermediary_of,intermediary of,,,,Panama Papers
218924,17097,intermediary_of,intermediary of,,,,Panama Papers
215645,19134,intermediary_of,intermediary of,,,,Panama Papers
215645,20070,intermediary_of,intermediary of,,,,Panama Papers
223462,21541,intermediary_of,intermediary of,,,,Panama Papers
218974,21210,intermediary_of,intermediary of,,,,Panama Papers
218246,21215,intermediary_of,intermediary of,,,,Panama Papers
215875,20867,intermediary_of,intermediary of,,,,Panama Papers
218509,21404,intermediary_of,intermediary of,,,,Panama Papers
218974,21193,intermediary_of,intermediary of,,,,Panama Papers
218974,21845,intermediary_of,intermediary of,,,,Panama Papers
223462,21783,intermediary_of,intermediary of,,,,Panama Papers
218974,22498,intermediary_of,intermediary of,,,,Panama Papers
214687,23017,intermediary_of,intermediary of,,,,Panama Papers
215645,22850,intermediary_of,intermediary of,,,,Panama Papers
215645,25923,intermediary_of,intermediary of,,,,Panama Papers
227260,21967,intermediary_of,intermediary of,,,,Panama Papers
215875,22771,intermediary_of,intermediary of,,,,Panama Papers
228326,22424,intermediary_of,intermediary of,,,,Panama Papers
228326,22291,intermediary_of,intermediary of,,,,Panama Papers
218974,21776,intermediary_of,intermediary of,,,,Panama Papers
218924,21527,intermediary_of,intermediary of,,,,Panama Papers
226056,21371,intermediary_of,intermediary of,,,,Panama Papers
227260,21970,intermediary_of,intermediary of,,,,Panama Papers
218311,21930,intermediary_of,intermediary of,,,,Panama Papers
215875,22525,intermediary_of,intermediary of,,,,Panama Papers
216788,20448,intermediary_of,intermediary of,,,,Panama Papers
218974,21128,intermediary_of,intermediary of,,,,Panama Papers
214494,20874,intermediary_of,intermediary of,,,,Panama Papers
218974,20788,intermediary_of,intermediary of,,,,Panama Papers
214494,20194,intermediary_of,intermediary of,,,,Panama Papers
223462,25925,intermediary_of,intermediary of,,,,Panama Papers
215875,26517,intermediary_of,intermediary of,,,,Panama Papers
215645,25929,intermediary_of,intermediary of,,,,Panama Papers
218974,27327,intermediary_of,intermediary of,,,,Panama Papers
215875,27362,intermediary_of,intermediary of,,,,Panama Papers
219333,26416,intermediary_of,intermediary of,,,,Panama Papers
218974,23158,intermediary_of,intermediary of,,,,Panama Papers
218974,23338,intermediary_of,intermediary of,,,,Panama Papers
218974,23362,intermediary_of,intermediary of,,,,Panama Papers
223462,24047,intermediary_of,intermediary of,,,,Panama Papers
218509,23111,intermediary_of,intermediary of,,,,Panama Papers
226382,25427,intermediary_of,intermediary of,,,,Panama Papers
216156,25401,intermediary_of,intermediary of,,,,Panama Papers
216319,21018,intermediary_of,intermediary of,,,,Panama Papers
218974,22167,intermediary_of,intermediary of,,,,Panama Papers
218509,21464,intermediary_of,intermediary of,,,,Panama Papers
218974,22636,intermediary_of,intermediary of,,,,Panama Papers
226056,22918,intermediary_of,intermediary of,,,,Panama Papers
218974,23863,intermediary_of,intermediary of,,,,Panama Papers
218974,23940,intermediary_of,intermediary of,,,,Panama Papers
218974,24140,intermediary_of,intermediary of,,,,Panama Papers
215645,21250,intermediary_of,intermediary of,,,,Panama Papers
218974,21037,intermediary_of,intermediary of,,,,Panama Papers
225987,22517,intermediary_of,intermediary of,,,,Panama Papers
219845,22159,intermediary_of,intermediary of,,,,Panama Papers
215875,21379,intermediary_of,intermediary of,,,,Panama Papers
218924,21159,intermediary_of,intermediary of,,,,Panama Papers
218974,21657,intermediary_of,intermediary of,,,,Panama Papers
225987,22550,intermediary_of,intermediary of,,,,Panama Papers
215645,22551,intermediary_of,intermediary of,,,,Panama Papers
218924,22713,intermediary_of,intermediary of,,,,Panama Papers
219845,23277,intermediary_of,intermediary of,,,,Panama Papers
225987,23976,intermediary_of,intermediary of,,,,Panama Papers
225987,23984,intermediary_of,intermediary of,,,,Panama Papers
225987,25756,intermediary_of,intermediary of,,,,Panama Papers
218974,29025,intermediary_of,intermediary of,,,,Panama Papers
223462,23369,intermediary_of,intermediary of,,,,Panama Papers
218974,23350,intermediary_of,intermediary of,,,,Panama Papers
216156,25420,intermediary_of,intermediary of,,,,Panama Papers
216156,25703,intermediary_of,intermediary of,,,,Panama Papers
218974,26433,intermediary_of,intermediary of,,,,Panama Papers
218779,25861,intermediary_of,intermediary of,,,,Panama Papers
214687,22280,intermediary_of,intermediary of,,,,Panama Papers
218924,22246,intermediary_of,intermediary of,,,,Panama Papers
218924,26260,intermediary_of,intermediary of,,,,Panama Papers
228326,23711,intermediary_of,intermediary of,,,,Panama Papers
218509,25500,intermediary_of,intermediary of,,,,Panama Papers
215875,24332,intermediary_of,intermediary of,,,,Panama Papers
218558,24204,intermediary_of,intermediary of,,,,Panama Papers
218974,25287,intermediary_of,intermediary of,,,,Panama Papers
219845,24490,intermediary_of,intermediary of,,,,Panama Papers
219845,23409,intermediary_of,intermediary of,,,,Panama Papers
218509,24760,intermediary_of,intermediary of,,,,Panama Papers
217257,24793,intermediary_of,intermediary of,,,,Panama Papers
215645,24732,intermediary_of,intermediary of,,,,Panama Papers
220543,27497,intermediary_of,intermediary of,,,,Panama Papers
215645,29655,intermediary_of,intermediary of,,,,Panama Papers
218974,25659,intermediary_of,intermediary of,,,,Panama Papers
226056,24885,intermediary_of,intermediary of,,,,Panama Papers
226056,24884,intermediary_of,intermediary of,,,,Panama Papers
215645,25094,intermediary_of,intermediary of,,,,Panama Papers
222839,24932,intermediary_of,intermediary of,,,,Panama Papers
218509,24526,intermediary_of,intermediary of,,,,Panama Papers
222839,26953,intermediary_of,intermediary of,,,,Panama Papers
218974,27873,intermediary_of,intermediary of,,,,Panama Papers
218509,23701,intermediary_of,intermediary of,,,,Panama Papers
214494,26198,intermediary_of,intermediary of,,,,Panama Papers
218974,28191,intermediary_of,intermediary of,,,,Panama Papers
215645,27911,intermediary_of,intermediary of,,,,Panama Papers
216156,26973,intermediary_of,intermediary of,,,,Panama Papers
218311,26985,intermediary_of,intermediary of,,,,Panama Papers
218311,27014,intermediary_of,intermediary of,,,,Panama Papers
218974,28171,intermediary_of,intermediary of,,,,Panama Papers
218311,27304,intermediary_of,intermediary of,,,,Panama Papers
216156,24915,intermediary_of,intermediary of,,,,Panama Papers
223962,25184,intermediary_of,intermediary of,,,,Panama Papers
214844,25229,intermediary_of,intermediary of,,,,Panama Papers
215645,25107,intermediary_of,intermediary of,,,,Panama Papers
218924,32101,intermediary_of,intermediary of,,,,Panama Papers
230021,467070,registered_address,registered address,,,,Panama Papers
228603,467000,registered_address,registered address,,,,Panama Papers
228608,467022,registered_address,registered address,,,,Panama Papers
231202,492904,registered_address,registered address,,,,Panama Papers
230021,230888,similar,similar name and address as,,,,
230021,238131,similar,similar name and address as,,,,
231227,115646,officer_of,shareholder of,,16-MAY-2002,01-JAN-2010,Panama Papers
231226,115646,officer_of,shareholder of,,16-MAY-2002,01-JAN-2010,Panama Papers
228799,206343,officer_of,shareholder of,,11-NOV-2004,,Panama Papers
229018,124860,officer_of,shareholder of,,04-JUN-2007,,Panama Papers
229129,213763,officer_of,shareholder of,,02-JUL-1997,11-AUG-2003,Panama Papers
230393,199384,officer_of,shareholder of,,12-OCT-1999,,Panama Papers
231473,97774,officer_of,shareholder of,,21-MAY-2001,,Panama Papers
231632,95361,officer_of,shareholder of,,19-MAR-2001,,Panama Papers
228911,92034,officer_of,shareholder of,,09-OCT-2000,,Panama Papers
228840,89829,officer_of,shareholder of,,23-JAN-2001,29-NOV-2002,Panama Papers
229269,91709,officer_of,shareholder of,,15-SEP-2000,23-DEC-2009,Panama Papers
229413,91548,officer_of,shareholder of,,,,Panama Papers
229415,91750,officer_of,shareholder of,,10-OCT-2000,21-DEC-2009,Panama Papers
229629,77786,officer_of,shareholder of,,28-JUL-1998,28-JUL-1998,Panama Papers
230092,80242,officer_of,shareholder of,,10-APR-2012,,Panama Papers
228918,89755,officer_of,shareholder of,,19-MAY-1997,12-SEP-2006,Panama Papers
229185,77885,officer_of,shareholder of,,24-FEB-1998,29-DEC-2009,Panama Papers
229244,77885,officer_of,shareholder of,,24-FEB-1998,29-DEC-2009,Panama Papers
229329,80232,officer_of,shareholder of,,21-JAN-1999,26-OCT-2006,Panama Papers
229447,81689,officer_of,shareholder of,,16-JUL-1999,26-APR-2010,Panama Papers
229891,77762,officer_of,shareholder of,,06-JAN-1999,,Panama Papers
230071,80472,officer_of,shareholder of,,04-APR-1999,22-AUG-2006,Panama Papers
230271,81699,officer_of,shareholder of,,29-FEB-2000,,Panama Papers
229132,82695,officer_of,shareholder of,,08-SEP-1999,10-DEC-2009,Panama Papers
229063,86034,officer_of,shareholder of,,,,Panama Papers
229482,91069,officer_of,shareholder of,,14-JUL-2000,,Panama Papers
229063,83871,officer_of,shareholder of,,,,Panama Papers
230053,90188,officer_of,shareholder of,,,10-OCT-2008,Panama Papers
230620,71614,officer_of,shareholder of,,20-FEB-1998,09-JUN-1998,Panama Papers
229416,72424,officer_of,shareholder of,,11-JUN-1997,02-NOV-2006,Panama Papers
229336,78673,officer_of,shareholder of,,22-JUL-1997,29-DEC-2009,Panama Papers
229363,72368,officer_of,shareholder of,,13-JUN-1995,20-JUN-2005,Panama Papers
229968,64536,officer_of,shareholder of,,18-SEP-1995,19-SEP-1995,Panama Papers
230487,71742,officer_of,shareholder of,,23-JAN-1996,20-JUN-2005,Panama Papers
232454,62188,officer_of,shareholder of,,03-JUN-1994,,Panama Papers
229574,60723,officer_of,shareholder of,,,,Panama Papers
230286,62709,officer_of,shareholder of,,06-MAR-1992,01-JUN-2014,Panama Papers
230480,57837,officer_of,shareholder of,,06-JUL-1990,10-JUN-1991,Panama Papers
229798,78337,officer_of,shareholder of,,23-NOV-1997,29-DEC-2009,Panama Papers
230322,40616,officer_of,shareholder of,,06-AUG-2003,,Panama Papers
230210,40564,officer_of,shareholder of,,28-FEB-2001,11-JAN-2006,Panama Papers
230809,71757,officer_of,shareholder of,,02-SEP-1996,02-NOV-2006,Panama Papers
230821,36446,officer_of,shareholder of,,09-FEB-1998,,Panama Papers
230715,16718,officer_of,shareholder of,,13-JUL-2005,,Panama Papers
230745,42111,officer_of,shareholder of,,21-NOV-2003,,Panama Papers
230604,45154,officer_of,shareholder of,,28-MAY-2004,,Panama Papers
230609,44680,officer_of,shareholder of,,28-MAY-2004,,Panama Papers
232366,166039,officer_of,shareholder of,,02-AUG-2013,,Panama Papers
232365,166752,officer_of,shareholder of,,04-JUL-2013,,Panama Papers
233208,166915,officer_of,shareholder of,,18-AUG-2010,,Panama Papers
233254,135126,officer_of,shareholder of,,16-AUG-2011,,Panama Papers
233254,135126,officer_of,shareholder of,,15-AUG-2011,16-AUG-2011,Panama Papers
233254,147144,officer_of,shareholder of,,26-SEP-2011,,Panama Papers
233254,162939,officer_of,shareholder of,,17-OCT-2011,,Panama Papers
231362,163901,officer_of,shareholder of,,19-APR-2012,,Panama Papers
231498,165692,officer_of,shareholder of,,14-MAY-2012,,Panama Papers
231500,165692,officer_of,shareholder of,,14-MAY-2012,,Panama Papers
231732,130297,officer_of,shareholder of,,06-JUL-2012,,Panama Papers
232135,210573,officer_of,shareholder of,,03-JAN-2011,,Panama Papers
232134,199994,officer_of,shareholder of,,03-JAN-2011,,Panama Papers
232136,209753,officer_of,shareholder of,,25-JAN-2011,,Panama Papers
231772,158011,officer_of,shareholder of,,14-FEB-2011,22-AUG-2012,Panama Papers
232137,209846,officer_of,shareholder of,,11-FEB-2011,,Panama Papers
232139,195608,officer_of,shareholder of,,,,Panama Papers
232138,194041,officer_of,shareholder of,,16-SEP-2008,,Panama Papers
232174,64258,officer_of,shareholder of,,17-MAY-2011,12-OCT-2011,Panama Papers
233241,159799,officer_of,shareholder of,,16-JUN-2011,,Panama Papers
233254,164199,officer_of,shareholder of,,01-JUN-2011,23-MAY-2012,Panama Papers
233018,96431,officer_of,shareholder of,,27-JAN-2010,,Panama Papers
233112,53158,officer_of,shareholder of,,18-JUL-2008,,Panama Papers
233325,58896,officer_of,shareholder of,,09-SEP-2008,,Panama Papers
233365,51137,officer_of,shareholder of,,27-MAY-2008,,Panama Papers
231988,58377,officer_of,shareholder of,,22-APR-2008,,Panama Papers
232503,122801,officer_of,shareholder of,,28-SEP-2009,31-AUG-2015,Panama Papers
232335,120916,officer_of,shareholder of,,20-MAY-2010,,Panama Papers
232385,68527,officer_of,shareholder of,,11-JUN-2010,20-AUG-2015,Panama Papers
232935,50314,officer_of,shareholder of,,26-JAN-2008,,Panama Papers
232353,19786,officer_of,shareholder of,,14-MAY-2004,,Panama Papers
233058,47876,officer_of,shareholder of,,09-OCT-2006,,Panama Papers
233059,48964,officer_of,shareholder of,,27-DEC-2006,26-JUN-2015,Panama Papers
231202,99023,officer_of,shareholder of,,09-APR-2002,18-OCT-2011,Panama Papers
233254,162494,officer_of,shareholder of,,24-JUL-2012,31-AUG-2012,Panama Papers
233254,135127,officer_of,shareholder of,,17-AUG-2011,,Panama Papers
233254,159512,officer_of,shareholder of,,27-OCT-2011,,Panama Papers
233254,120498,officer_of,shareholder of,,09-DEC-2009,,Panama Papers
229968,59385,officer_of,shareholder of,,02-NOV-1992,18-NOV-1994,Panama Papers
228840,94504,officer_of,shareholder of,,13-FEB-2001,31-OCT-2002,Panama Papers
231269,93607,officer_of,shareholder of,,11-JUN-2001,,Panama Papers
228603,102260,officer_of,shareholder of,,11-FEB-2002,,Panama Papers
228608,114827,officer_of,shareholder of,,01-JUL-2004,,Panama Papers
228608,114827,officer_of,shareholder of,,30-AUG-2004,04-MAY-2005,Panama Papers
230021,11918,officer_of,shareholder of,,29-SEP-2011,,Panama Papers
230021,10443,officer_of,shareholder of,,03-FEB-2011,,Panama Papers
233254,133722,officer_of,shareholder of,,24-JUN-2011,,Panama Papers
233254,129565,officer_of,shareholder of,,09-SEP-2011,,Panama Papers
233254,160564,officer_of,shareholder of,,,,Panama Papers
233254,159112,officer_of,shareholder of,,10-JUN-2011,,Panama Papers
233254,210500,officer_of,shareholder of,,10-JUN-2011,09-OCT-2011,Panama Papers
233254,164252,officer_of,shareholder of,,14-JUN-2011,,Panama Papers
233254,147146,officer_of,shareholder of,,26-SEP-2011,31-AUG-2012,Panama Papers
233254,161118,officer_of,shareholder of,,26-SEP-2011,,Panama Papers
233254,157834,officer_of,shareholder of,,26-SEP-2011,,Panama Papers
233254,131343,officer_of,shareholder of,,26-SEP-2011,,Panama Papers
233254,159859,officer_of,shareholder of,,24-JUL-2012,,Panama Papers
233254,162482,officer_of,shareholder of,,02-AUG-2012,03-MAY-2013,Panama Papers
230021,5552,officer_of,shareholder of,,22-JUL-2011,,Panama Papers
233254,143039,officer_of,shareholder of,,13-DEC-2011,18-JAN-2012,Panama Papers
233254,143859,officer_of,shareholder of,,10-JUN-2011,,Panama Papers
233254,98467,officer_of,shareholder of,,08-NOV-2011,,Panama Papers
233254,146082,officer_of,shareholder of,,28-SEP-2011,03-JAN-2013,Panama Papers
231210,189357,officer_of,shareholder of,,17-MAY-2007,14-DEC-2009,Panama Papers
233254,159856,officer_of,shareholder of,,24-JUL-2012,31-AUG-2012,Panama Papers
232139,58273,officer_of,shareholder of,,,,Panama Papers
228721,197959,officer_of,shareholder of,,06-FEB-2007,,Panama Papers
215985,67263,intermediary_of,intermediary of,,,,Panama Papers
216773,67226,intermediary_of,intermediary of,,,,Panama Papers
224522,147704,intermediary_of,intermediary of,,,,Panama Papers
215423,167693,intermediary_of,intermediary of,,,,Panama Papers
226783,168214,intermediary_of,intermediary of,,,,Panama Papers
224225,169462,intermediary_of,intermediary of,,,,Panama Papers
223633,169177,intermediary_of,intermediary of,,,,Panama Papers
219401,166690,intermediary_of,intermediary of,,,,Panama Papers
220654,172861,intermediary_of,intermediary of,,,,Panama Papers
216946,169179,intermediary_of,intermediary of,,,,Panama Papers
225143,169042,intermediary_of,intermediary of,,,,Panama Papers
220593,172244,intermediary_of,intermediary of,,,,Panama Papers
223606,172353,intermediary_of,intermediary of,,,,Panama Papers
216536,171128,intermediary_of,intermediary of,,,,Panama Papers
215794,179164,intermediary_of,intermediary of,,,,Panama Papers
218535,179725,intermediary_of,intermediary of,,,,Panama Papers
448263,190542,officer_of,shareholder of,,30-OCT-2007,,Panama Papers
448264,190542,officer_of,shareholder of,,30-OCT-2007,,Panama Papers
216201,192400,intermediary_of,intermediary of,,,,Panama Papers
220593,193234,intermediary_of,intermediary of,,,,Panama Papers
214755,193274,intermediary_of,intermediary of,,,,Panama Papers
214756,195682,intermediary_of,intermediary of,,,,Panama Papers
228597,189679,intermediary_of,intermediary of,,,,Panama Papers
216306,197905,intermediary_of,intermediary of,,,,Panama Papers
222490,190744,intermediary_of,intermediary of,,,,Panama Papers
223749,189899,intermediary_of,intermediary of,,,,Panama Papers
217607,189910,intermediary_of,intermediary of,,,,Panama Papers
