geonameid,name,country,subcountry,country_code
1267904,Karād,India,Maharashtra,IND
1267911,Kapūrthala,India,Punjab,IND
1267923,Kāpren,India,Rajasthan,IND
1267939,Kapadvanj,India,Gujarat,IND
1267972,Kānth,India,Uttar Pradesh,IND
1267978,Kantābānji,India,Odisha,IND
1267979,Kānt,India,Uttar Pradesh,IND
1267995,Kanpur,India,Uttar Pradesh,IND
1268007,Kannod,India,Madhya Pradesh,IND
1268008,Kanniyākumāri,India,Tamil Nadu,IND
1268011,Kannauj,India,Uttar Pradesh,IND
1268015,Kānnangād,India,Kerala,IND
1268020,Kannad,India,Maharashtra,IND
1268031,Kānker,India,Chhattisgarh,IND
1268032,Kānke,India,Jharkhand,IND
1268035,Kankauli,India,Maharashtra,IND
1268059,Kanigiri,India,Andhra Pradesh,IND
1268095,Kangayam,India,Tamil Nadu,IND
1268111,Kandukūr,India,Andhra Pradesh,IND
1268124,Kāndla,India,Gujarat,IND
1268135,Kāndi,India,West Bengal,IND
1268138,Kāndhla,India,Uttar Pradesh,IND
1268159,Kanchipuram,India,Tamil Nadu,IND
1268189,Kānkānhalli,India,Karnataka,IND
1268205,Kāmthi,India,Maharashtra,IND
1268214,Kampli,India,Karnataka,IND
1268246,Cumbum,India,Tamil Nadu,IND
1268257,Kāmārhāti,India,West Bengal,IND
1268259,Kāmāreddi,India,Telangana,IND
1268266,Kāman,India,Rajasthan,IND
1268276,Kamalganj,India,Uttar Pradesh,IND
1268279,Kāmākhyānagar,India,Odisha,IND
1268293,Kalyani,India,West Bengal,IND
1268295,Kalyān,India,Maharashtra,IND
1268310,Kalugumalai,India,Tamil Nadu,IND
1268325,Kālpi,India,Uttar Pradesh,IND
1268327,Kalpatta,India,Kerala,IND
1268339,Kālol,India,Gujarat,IND
1268341,Kālna,India,West Bengal,IND
1268344,Kalmeshwar,India,Maharashtra,IND
1268360,Kallidaikurichi,India,Tamil Nadu,IND
1268376,Kallakkurichchi,India,Tamil Nadu,IND
1268381,Kālka,India,Himachal Pradesh,IND
1268383,Kāliyāganj,India,West Bengal,IND
1268403,Kālimpong,India,West Bengal,IND
1268434,Kalghatgi,India,Karnataka,IND
1268450,Kālāvad,India,Gujarat,IND
1268469,Kālānwāli,India,Haryana,IND
1268476,Kalānaur,India,Haryana,IND
1268480,Kalamnūri,India,Maharashtra,IND
1268484,Kalamb,India,Maharashtra,IND
1268495,Kalakkādu,India,Tamil Nadu,IND
1268540,Kakrāla,India,Uttar Pradesh,IND
1268545,Kākori,India,Uttar Pradesh,IND
1268561,Kākināda,India,Andhra Pradesh,IND
1268566,Kakdwip,India,West Bengal,IND
1268567,Kakching,India,Manipur,IND
1268593,Kaithal,India,Haryana,IND
1268601,Kairāna,India,Uttar Pradesh,IND
1268615,Kaimori,India,Madhya Pradesh,IND
1268616,Kaimganj,India,Uttar Pradesh,IND
1268622,Kailāshahar,India,Tripura,IND
1268624,Kailāras,India,Madhya Pradesh,IND
1268627,Kaikalūr,India,Andhra Pradesh,IND
1268651,Kāgal,India,Maharashtra,IND
1268662,Kadūr,India,Karnataka,IND
1268667,Kadod,India,Gujarat,IND
1268673,Kadiri,India,Andhra Pradesh,IND
1268680,Kadi,India,Gujarat,IND
1268707,Kadayanallur,India,Tamil Nadu,IND
1268715,Kānchrāpāra,India,West Bengal,IND
1268722,Kachhwa,India,Uttar Pradesh,IND
1268739,Kabrāi,India,Uttar Pradesh,IND
1268761,Junnar,India,Maharashtra,IND
1268772,Jūnāgarh,India,Chhattisgarh,IND
1268773,Jūnāgadh,India,Gujarat,IND
1268775,Jhumri Telaiya,India,Jharkhand,IND
1268782,Jalandhar,India,Punjab,IND
1268799,Jugsālai,India,Jharkhand,IND
1268820,Jorhāt,India,Assam,IND
1268823,Jora,India,Madhya Pradesh,IND
1268834,Jalārpet,India,Tamil Nadu,IND
1268855,Jogbani,India,Bihar,IND
1268863,Jodiya Bandar,India,Gujarat,IND
1268865,Jodhpur,India,Rajasthan,IND
1268866,Jodhpur,India,Gujarat,IND
1268896,Jintūr,India,Maharashtra,IND
1268907,Jīnd,India,Haryana,IND
1268929,Jhūsi,India,Uttar Pradesh,IND
1268936,Jhunjhunūn,India,Rajasthan,IND
1268961,Jhinjhāna,India,Uttar Pradesh,IND
1268962,Jhīnjhak,India,Uttar Pradesh,IND
1268977,Jharsuguda,India,Odisha,IND
1268988,Jharia,India,Jharkhand,IND
1268990,Jhārgrām,India,West Bengal,IND
1269006,Jhānsi,India,Uttar Pradesh,IND
1269012,Jhanjhārpur,India,Bihar,IND
1269019,Jhālu,India,Uttar Pradesh,IND
1269020,Jhālrapātan,India,Rajasthan,IND
1269026,Jhalidā,India,West Bengal,IND
1269027,Jhālāwār,India,Rajasthan,IND
1269042,Jhajjar,India,Haryana,IND
1269046,Jhā-Jhā,India,Bihar,IND
1269053,Jhābua,India,Madhya Pradesh,IND
1269056,Jewar,India,Uttar Pradesh,IND
1269057,Jevargi,India,Karnataka,IND
1269065,Jetpur,India,Gujarat,IND
1269092,Jeypore,India,Odisha,IND
1269093,Jainagar,India,Bihar,IND
1269094,Jaynagar Majilpur,India,West Bengal,IND
1269102,Jayamkondacholapuram,India,Tamil Nadu,IND
1269126,Jāwad,India,Madhya Pradesh,IND
1269135,Jaunpur,India,Uttar Pradesh,IND
1269153,Jatāra,India,Madhya Pradesh,IND
1269154,Jatani,India,Odisha,IND
1269158,Jaswantnagar,India,Uttar Pradesh,IND
1269168,Jaspur,India,Uttarakhand,IND
1269175,Jasidih,India,Jharkhand,IND
1269177,Jashpurnagar,India,Chhattisgarh,IND
1269179,Jasdan,India,Gujarat,IND
1269183,Jarwal,India,Uttar Pradesh,IND
1269217,Jaorā,India,Madhya Pradesh,IND
1269227,Jānsath,India,Uttar Pradesh,IND
1269239,Jānjgīr,India,Chhattisgarh,IND
1269247,Jangipur,India,West Bengal,IND
1269256,Jangaon,India,Telangana,IND
1269269,Jandiāla,India,Punjab,IND
1269280,Jāmuria,India,West Bengal,IND
1269291,Jamūī,India,Bihar,IND
1269298,Jāmtāra,India,Jharkhand,IND
1269300,Jamshedpur,India,Jharkhand,IND
1269317,Jamnagar,India,Gujarat,IND
1269321,Jammu,India,Jammu and Kashmir,IND
1269323,Jammalamadugu,India,Andhra Pradesh,IND
1269328,Jamkhandi,India,Karnataka,IND
1269350,Jambusar,India,Gujarat,IND
1269374,Jamālpur,India,Bihar,IND
1269377,Jāmai,India,Madhya Pradesh,IND
1269379,Jāmadoba,India,Jharkhand,IND
1269388,Jalpāiguri,India,West Bengal,IND
1269392,Jalor,India,Rajasthan,IND
1269395,Jālna,India,Maharashtra,IND
1269406,Jalgaon Jamod,India,Maharashtra,IND
1269407,Jalgaon,India,Maharashtra,IND
1269413,Jaleshwar,India,Odisha,IND
1269415,Jalesar,India,Uttar Pradesh,IND
1269422,Jālaun,India,Uttar Pradesh,IND
1269435,Jalālpur,India,Uttar Pradesh,IND
1269439,Jalalpore,India,Gujarat,IND
1269441,Jalālī,India,Uttar Pradesh,IND
1269445,Jalālābād,India,Punjab,IND
1269446,Jalālābad,India,Uttar Pradesh,IND
1269447,Jalālābād,India,Uttar Pradesh,IND
1269477,Jājpur,India,Odisha,IND
1269488,Jaito,India,Punjab,IND
1269498,Jaitāran,India,Rajasthan,IND
1269502,Jaisingpur,India,Maharashtra,IND
1269507,Jaisalmer,India,Rajasthan,IND
1269509,Jais,India,Uttar Pradesh,IND
1269515,Jaipur,India,Rajasthan,IND
1269545,Jahāzpur,India,Rajasthan,IND
1269551,Jahāngīrābād,India,Uttar Pradesh,IND
1269557,Jahānābād,India,Bihar,IND
1269562,Jagtiāl,India,Telangana,IND
1269564,Jagraon,India,Punjab,IND
1269570,Jaggayyapeta,India,Andhra Pradesh,IND
1269573,Jagdīspur,India,Bihar,IND
1269574,Jagdīshpur,India,Uttar Pradesh,IND
1269578,Jagdalpur,India,Chhattisgarh,IND
1269581,Jagatsinghapur,India,Odisha,IND
1269602,Jagalūr,India,Karnataka,IND
1269605,Jagādhri,India,Haryana,IND
1269633,Jabalpur,India,Madhya Pradesh,IND
1269646,Itimādpur,India,Uttar Pradesh,IND
1269653,Itārsi,India,Madhya Pradesh,IND
1269655,Itānagar,India,Arunachal Pradesh,IND
1269665,Islāmpur,India,West Bengal,IND
1269666,Islāmpur,India,Bihar,IND
1269670,Islāmnagar,India,Uttar Pradesh,IND
1269690,Irugūr,India,Tamil Nadu,IND
1269693,Irinjālakuda,India,Kerala,IND
1269694,Iringal,India,Kerala,IND
1269723,Ingrāj Bāzār,India,West Bengal,IND
1269731,Indri,India,Haryana,IND
1269743,Indore,India,Madhya Pradesh,IND
1269751,Indi,India,Karnataka,IND
1269752,Indergarh,India,Uttar Pradesh,IND
1269761,Indāpur,India,Maharashtra,IND
1269771,Imphāl,India,Manipur,IND
1269784,Ilkal,India,Karnataka,IND
1269810,Igatpuri,India,Maharashtra,IND
1269819,Idappadi,India,Tamil Nadu,IND
1269827,Ichchāpuram,India,Andhra Pradesh,IND
1269834,Ichalkaranji,India,Maharashtra,IND
1269843,Hyderābād,India,Telangana,IND
1269849,Hadagalli,India,Karnataka,IND
1269862,Husainābād,India,Jharkhand,IND
1269873,Hunsūr,India,Karnataka,IND
1269876,Hungund,India,Karnataka,IND
1269908,Hukeri,India,Karnataka,IND
1269910,Hugli,India,West Bengal,IND
1269920,Hubli,India,Karnataka,IND
1269927,Howli,India,Assam,IND
1269934,Hosūr,India,Tamil Nadu,IND
1269935,Hospet,India,Karnataka,IND
1269936,Hoskote,India,Karnataka,IND
1269937,Hoshiārpur,India,Punjab,IND
1269939,Narmadapuram,India,Madhya Pradesh,IND
1269943,Hosdurga,India,Karnataka,IND
1269970,Honnāli,India,Karnataka,IND
1269976,Honavar,India,Karnataka,IND
1269979,Homnābād,India,Karnataka,IND
1269985,Hole Narsipur,India,Karnataka,IND
1269990,Holalkere,India,Karnataka,IND
1269993,Hojāi,India,Assam,IND
1270000,Hodal,India,Haryana,IND
1270021,Hisuā,India,Bihar,IND
1270022,Hisar,India,Haryana,IND
1270032,Hiriyūr,India,Karnataka,IND
1270036,Hirekerūr,India,Karnataka,IND
1270059,Hīrākud,India,Odisha,IND
1270066,Hinjilikatu,India,Odisha,IND
1270072,Hingoli,India,Maharashtra,IND
1270077,Hinganghāt,India,Maharashtra,IND
1270079,Hindupur,India,Andhra Pradesh,IND
1270082,Hindoria,India,Madhya Pradesh,IND
1270090,Hindaun,India,Rajasthan,IND
1270099,Himatnagar,India,Gujarat,IND
1270102,Hilsa,India,Bihar,IND
1270164,Hazāribāgh,India,Jharkhand,IND
1270171,Hāveri,India,Karnataka,IND
1270185,Hatta,India,Madhya Pradesh,IND
1270216,Hāthras,India,Uttar Pradesh,IND
1270237,Hastināpur,India,Uttar Pradesh,IND
1270239,Hassan,India,Karnataka,IND
1270245,Hāsimāra,India,West Bengal,IND
1270251,Hasanpur,India,Uttar Pradesh,IND
1270265,Harūr,India,Tamil Nadu,IND
1270271,Harsūd,India,Madhya Pradesh,IND
1270287,Harpanahalli,India,Karnataka,IND
1270291,Harpālpur,India,Madhya Pradesh,IND
1270343,Hārij,India,Gujarat,IND
1270349,Harihar,India,Karnataka,IND
1270351,Haridwar,India,Uttarakhand,IND
1270370,Hardoī,India,Uttar Pradesh,IND
1270375,Harda Khās,India,Madhya Pradesh,IND
1270393,Hāpur,India,Uttar Pradesh,IND
1270396,Hāora,India,West Bengal,IND
1270407,Hanumāngarh,India,Rajasthan,IND
1270417,Hānsi,India,Haryana,IND
1270435,Hāngal,India,Karnataka,IND
1270437,Handiā,India,Uttar Pradesh,IND
1270454,Hamīrpur,India,Himachal Pradesh,IND
1270455,Hamīrpur,India,Uttar Pradesh,IND
1270466,Halvad,India,Gujarat,IND
1270474,Hālol,India,Gujarat,IND
1270482,Haliyal,India,Karnataka,IND
1270484,Hālīsahar,India,West Bengal,IND
1270498,Haldwani,India,Uttarakhand,IND
1270509,Haldaur,India,Uttar Pradesh,IND
1270522,Hājo,India,Assam,IND
1270525,Hājīpur,India,Bihar,IND
1270530,Hailākāndi,India,Assam,IND
1270543,Hāflong,India,Assam,IND
1270554,Hadgāon,India,Maharashtra,IND
1270568,Hābra,India,West Bengal,IND
1270576,Gyānpur,India,Uttar Pradesh,IND
1270583,Gwalior,India,Madhya Pradesh,IND
1270598,Guskhara,India,West Bengal,IND
1270603,Guruvāyūr,India,Kerala,IND
1270612,Guru Har Sahāi,India,Punjab,IND
1270618,Gursarāi,India,Uttar Pradesh,IND
1270619,Gursahāiganj,India,Uttar Pradesh,IND
1270627,Gurmatkāl,India,Karnataka,IND
1270642,Gurgaon,India,Haryana,IND
1270667,Gunupur,India,Odisha,IND
1270668,Guntur,India,Andhra Pradesh,IND
1270670,Guntakal Junction,India,Andhra Pradesh,IND
1270674,Gunnaur,India,Uttar Pradesh,IND
1270686,Gundlupēt,India,Karnataka,IND
1270711,Guna,India,Madhya Pradesh,IND
1270718,Gummidipundi,India,Tamil Nadu,IND
1270722,Gumlā,India,Jharkhand,IND
1270723,Gumia,India,Jharkhand,IND
1270750,Guledagudda,India,Karnataka,IND
1270752,Kalaburagi,India,Karnataka,IND
1270759,Gulāothi,India,Uttar Pradesh,IND
1270763,Gulābpura,India,Rajasthan,IND
1270787,Gūduvāncheri,India,Tamil Nadu,IND
1270791,Gūdūr,India,Andhra Pradesh,IND
1270800,Gudiyatham,India,Tamil Nadu,IND
1270801,Gudivāda,India,Andhra Pradesh,IND
1270820,Gudalur,India,Tamil Nadu,IND
1270824,Gubbi,India,Karnataka,IND
1270845,Goyerkāta,India,West Bengal,IND
1270863,Govardhan,India,Uttar Pradesh,IND
1270896,Gosāba,India,West Bengal,IND
1270923,Gorantla,India,Andhra Pradesh,IND
1270926,Gorakhpur,India,Haryana,IND
1270927,Gorakhpur,India,Uttar Pradesh,IND
1270947,Gobichettipalayam,India,Tamil Nadu,IND
1270965,Gopālganj,India,Bihar,IND
1270990,Gondiā,India,Maharashtra,IND
1270994,Gondal,India,Gujarat,IND
1270996,Gondā City,India,Uttar Pradesh,IND
1271005,Gomoh,India,Jharkhand,IND
1271049,Gola Gokarannāth,India,Uttar Pradesh,IND
1271050,Golāghāt,India,Assam,IND
1271062,Gokavaram,India,Andhra Pradesh,IND
1271064,Gokarna,India,Karnataka,IND
1271067,Gokak,India,Karnataka,IND
1271079,Gohāna,India,Haryana,IND
1271083,Gohadi,India,Madhya Pradesh,IND
1271107,Godhra,India,Gujarat,IND
1271113,Godda,India,Jharkhand,IND
1271131,Gobindpur,India,Jharkhand,IND
1271142,Gobārdānga,India,West Bengal,IND
1271151,Goālpāra,India,Assam,IND
1271175,Gīrīdīh,India,Jharkhand,IND
1271199,Gingee,India,Tamil Nadu,IND
1271212,Giddarbāha,India,Punjab,IND
1271213,Giddalūr,India,Andhra Pradesh,IND
1271244,Ghugus,India,Maharashtra,IND
1271250,Ghoti Budrukh,India,Maharashtra,IND
1271259,Ghosī,India,Uttar Pradesh,IND
1271306,Ghazīpur,India,Uttar Pradesh,IND
1271308,Ghāziābād,India,Uttar Pradesh,IND
1271319,Ghātsīla,India,Jharkhand,IND
1271343,Ghātanji,India,Maharashtra,IND
1271345,Ghātampur,India,Uttar Pradesh,IND
1271346,Ghātāl,India,West Bengal,IND
1271363,Gharaunda,India,Haryana,IND
1271413,Gevrai,India,Maharashtra,IND
1271439,Gaya,India,Bihar,IND
1271453,Gauripur,India,Assam,IND
1271459,Gauribidanur,India,Karnataka,IND
1271476,Guwahati,India,Assam,IND
1271493,Garhwa,India,Jharkhand,IND
1271495,Garui,India,West Bengal,IND
1271533,Gariadhar,India,Gujarat,IND
1271538,Garhshankar,India,Punjab,IND
1271543,Garhmuktesar,India,Uttar Pradesh,IND
1271563,Garhākota,India,Madhya Pradesh,IND
1271613,Gannavaram,India,Andhra Pradesh,IND
1271631,Gangtok,India,Sikkim,IND
1271642,Gangolli,India,Karnataka,IND
1271644,Gangoh,India,Uttar Pradesh,IND
1271662,Gangāwati,India,Karnataka,IND
1271670,Gangārāmpur,India,West Bengal,IND
1271675,Gangāpur,India,Rajasthan,IND
1271676,Gangāpur,India,Rajasthan,IND
1271680,Gangāpur,India,Maharashtra,IND
1271685,Gangānagar,India,Rajasthan,IND
1271688,Gangākher,India,Maharashtra,IND
1271715,Gandhinagar,India,Gujarat,IND
1271717,Gāndhīdhām,India,Gujarat,IND
1271722,Gandevi,India,Gujarat,IND
1271729,Gāndarbal,India,Jammu and Kashmir,IND
1271780,Gajraula,India,Uttar Pradesh,IND
1271789,Gajendragarh,India,Karnataka,IND
1271819,Gadwāl,India,Telangana,IND
1271834,Gadhinglaj,India,Maharashtra,IND
1271839,Gadhada,India,Gujarat,IND
1271847,Gādarwāra,India,Madhya Pradesh,IND
1271850,Gadag,India,Karnataka,IND
1271871,Fort Gloster,India,West Bengal,IND
1271874,Forbesganj,India,Bihar,IND
1271881,Fīrozpur Jhirka,India,Haryana,IND
1271883,Ferozepore,India,Punjab,IND
1271885,Fīrozābād,India,Uttar Pradesh,IND
1271888,Ferokh,India,Kerala,IND
1271891,Fāzilka,India,Punjab,IND
1271892,Fatwa,India,Bihar,IND
1271900,Fatehpur Sīkri,India,Uttar Pradesh,IND
1271910,Fatehpur,India,Rajasthan,IND
1271911,Fatehpur,India,Uttar Pradesh,IND
1271912,Fatehpur,India,Uttar Pradesh,IND
1271923,Fatehgarh Chūriān,India,Punjab,IND
1271929,Fatehganj West,India,Uttar Pradesh,IND
1271934,Fatehābād,India,Haryana,IND
1271936,Fatehābād,India,Uttar Pradesh,IND
1271940,Farrukhnagar,India,Telangana,IND
1271942,Farrukhābād,India,Uttar Pradesh,IND
1271947,Farīdpur,India,Uttar Pradesh,IND
1271949,Farīdkot,India,Punjab,IND
1271951,Faridabad,India,Haryana,IND
1271954,Farakka,India,West Bengal,IND
1271965,Fālākāta,India,West Bengal,IND
1271975,Faizpur,India,Maharashtra,IND
1271976,Fyzābād,India,Uttar Pradesh,IND
1271987,Etāwah,India,Uttar Pradesh,IND
1272008,Erraguntla,India,Andhra Pradesh,IND
1272013,Erode,India,Tamil Nadu,IND
1272022,Erāttupetta,India,Kerala,IND
1272025,Erandol,India,Maharashtra,IND
1272045,Emmiganūr,India,Andhra Pradesh,IND
1272051,Ellore,India,Andhra Pradesh,IND
1272052,Elūr,India,Kerala,IND
1272061,Ellenabad,India,Haryana,IND
1272084,Elamanchili,India,Andhra Pradesh,IND
1272101,Egra,India,West Bengal,IND
1272140,Dwārka,India,Gujarat,IND
1272175,Durgapur,India,West Bengal,IND
1272177,Durgāpur,India,Maharashtra,IND
1272181,Durg,India,Chhattisgarh,IND
1272201,Dūngarpur,India,Rajasthan,IND
1272207,Ganj Dundwāra,India,Uttar Pradesh,IND
1272225,Dumraon,India,Bihar,IND
1272229,Dumra,India,Bihar,IND
1272237,Dumka,India,Jharkhand,IND
1272242,Dum Duma,India,Assam,IND
1272243,Dam Dam,India,West Bengal,IND
1272259,Duliajan,India,Assam,IND
1272277,Dugda,India,Jharkhand,IND
1272320,Dubrājpur,India,West Bengal,IND
1272367,Dornakal,India,Telangana,IND
1272375,Dorāha,India,Punjab,IND
1272396,Dongargarh,India,Chhattisgarh,IND
1272411,Dondaicha,India,Maharashtra,IND
1272423,Dombivli,India,Maharashtra,IND
1272473,Doddaballapura,India,Karnataka,IND
1272476,Doda,India,Jammu and Kashmir,IND
1272502,Diu,India,Dadra and Nagar Haveli and Daman and Diu,IND
1272513,Dīsa,India,Gujarat,IND
1272525,Diphu,India,Assam,IND
1272532,Dīnhāta,India,West Bengal,IND
1272540,Dindori,India,Madhya Pradesh,IND
1272543,Dindigul,India,Tamil Nadu,IND
1272546,Dīnānagar,India,Punjab,IND
1272552,Dimāpur,India,Nagaland,IND
1272596,Digras,India,Maharashtra,IND
1272606,Dīglūr,India,Maharashtra,IND
1272610,Dighwāra,India,Bihar,IND
1272629,Digboi,India,Assam,IND
1272639,Dīg,India,Rajasthan,IND
1272640,Dīdwāna,India,Rajasthan,IND
1272646,Dicholi,India,Goa,IND
1272648,Dibrugarh,India,Assam,IND
1272653,Dibai,India,Uttar Pradesh,IND
1272657,Diamond Harbour,India,West Bengal,IND
1272670,Dhūri,India,Punjab,IND
1272674,Dhupgāri,India,West Bengal,IND
1272689,Dhuliān,India,West Bengal,IND
1272691,Dhūlia,India,Maharashtra,IND
1272694,Dhuburi,India,Assam,IND
1272699,Dhrol,India,Gujarat,IND
1272701,Dhrāngadhra,India,Gujarat,IND
1272720,Dhorāji,India,Gujarat,IND
1272722,Dhone,India,Andhra Pradesh,IND
1272733,Dholka,India,Gujarat,IND
1272768,Dhing,India,Assam,IND
1272780,Dhenkānāl,India,Odisha,IND
1272790,Dhekiajuli,India,Assam,IND
1272802,Dhaurahra,India,Uttar Pradesh,IND
1272805,Dhaulpur,India,Rajasthan,IND
1272819,Dhārūr,India,Maharashtra,IND
1272822,Dhāruhera,India,Haryana,IND
1272832,Dharamsala,India,Himachal Pradesh,IND
1272842,Dharmavaram,India,Andhra Pradesh,IND
1272847,Dharmapuri,India,Tamil Nadu,IND
1272852,Dharmanagar,India,Tripura,IND
1272856,Dharmadam,India,Kerala,IND
1272857,Dharmābād,India,Maharashtra,IND
1272860,Dhāriwāl,India,Punjab,IND
1272861,Dhāri,India,Gujarat,IND
1272873,Dharapuram,India,Tamil Nadu,IND
1272874,Dharangaon,India,Maharashtra,IND
1272881,Dharampur,India,Gujarat,IND
1272892,Dhār,India,Madhya Pradesh,IND
1272962,Dhanera,India,Gujarat,IND
1272970,Dhandhuka,India,Gujarat,IND
1272979,Dhanbad,India,Jharkhand,IND
1272983,Dhanaura,India,Uttar Pradesh,IND
1272985,Dhanaula,India,Punjab,IND
1272997,Dhamtari,India,Chhattisgarh,IND
1273002,Dhāmpur,India,Uttar Pradesh,IND
1273006,Dhāmnod,India,Madhya Pradesh,IND
1273043,Dhāka,India,Bihar,IND
1273066,Dewas,India,Madhya Pradesh,IND
1273083,Deoli,India,Rajasthan,IND
1273098,Devgarh,India,Rajasthan,IND
1273104,Devgadh Bāriya,India,Gujarat,IND
1273109,Devarkonda,India,Telangana,IND
1273123,Devanhalli,India,Karnataka,IND
1273128,Devakottai,India,Tamil Nadu,IND
1273136,Deūlgaon Rāja,India,Maharashtra,IND
1273153,Deshnoke,India,Rajasthan,IND
1273181,Depālpur,India,Madhya Pradesh,IND
1273191,Deori Khās,India,Madhya Pradesh,IND
1273193,Deoria,India,Uttar Pradesh,IND
1273206,Deoraniān,India,Uttar Pradesh,IND
1273228,Deoli,India,Maharashtra,IND
1273232,Deolāli,India,Maharashtra,IND
1273241,Deoghar,India,Jharkhand,IND
1273246,Deogarh,India,Odisha,IND
1273265,Deoband,India,Uttar Pradesh,IND
1273272,Denkanikota,India,Tamil Nadu,IND
1273294,Delhi,India,Delhi,IND
1273309,Dehri,India,Bihar,IND
1273313,Dehra Dūn,India,Uttarakhand,IND
1273368,Davangere,India,Karnataka,IND
1273369,Dausa,India,Rajasthan,IND
1273374,Daund,India,Maharashtra,IND
1273390,Daudnagar,India,Bihar,IND
1273397,Dattāpur,India,Maharashtra,IND
1273403,Datia,India,Madhya Pradesh,IND
1273409,Dātāganj,India,Uttar Pradesh,IND
1273410,Dasūya,India,Punjab,IND
1273416,Dāsna,India,Uttar Pradesh,IND
1273434,Daryāpur,India,Maharashtra,IND
1273440,Dārwha,India,Maharashtra,IND
1273448,Darsi,India,Andhra Pradesh,IND
1273467,Dārjiling,India,West Bengal,IND
1273491,Darbhanga,India,Bihar,IND
1273574,Dandeli,India,Karnataka,IND
1273581,Dinapore,India,Bihar,IND
1273587,Damoh,India,Madhya Pradesh,IND
1273593,Dāmnagar,India,Gujarat,IND
1273618,Daman,India,Dadra and Nagar Haveli and Daman and Diu,IND
1273626,Daltonganj,India,Jharkhand,IND
1273628,Dalsingh Sarai,India,Bihar,IND
1273642,Dalkola,India,West Bengal,IND
1273665,Dākor,India,Gujarat,IND
1273687,Dohad,India,Gujarat,IND
1273704,Dahegām,India,Gujarat,IND
1273708,Dāhānu,India,Maharashtra,IND
1273724,Dādri,India,Uttar Pradesh,IND
1273745,Dabwāli,India,Haryana,IND
1273751,Dabra,India,Madhya Pradesh,IND
1273756,Daboh,India,Madhya Pradesh,IND
1273766,Dabhoi,India,Gujarat,IND
1273780,Cuttack,India,Odisha,IND
1273788,Curchorem,India,Goa,IND
1273793,Cuncolim,India,Goa,IND
1273795,Cumbum,India,Andhra Pradesh,IND
1273800,Kadapa,India,Andhra Pradesh,IND
1273802,Cuddalore,India,Tamil Nadu,IND
1273834,Coondapoor,India,Karnataka,IND
1273850,Colonelganj,India,Uttar Pradesh,IND
1273856,Colgong,India,Bihar,IND
1273858,Calangute,India,Goa,IND
1273865,Coimbatore,India,Tamil Nadu,IND
1273874,Cochin,India,Kerala,IND
1273880,Clement Town,India,Uttarakhand,IND
1273892,Chūru,India,Rajasthan,IND
1273909,Churāchāndpur,India,Manipur,IND
1273923,Chunār,India,Uttar Pradesh,IND
1273960,Chotila,India,Gujarat,IND
1273992,Chopda,India,Maharashtra,IND
1274020,Chodavaram,India,Andhra Pradesh,IND
1274021,Rampachodavaram,India,Andhra Pradesh,IND
1274032,Chittūr,India,Kerala,IND
1274040,Chittaurgarh,India,Rajasthan,IND
1274043,Chittaranjan,India,West Bengal,IND
1274056,Chitradurga,India,Karnataka,IND
1274077,Chītāpur,India,Karnataka,IND
1274102,Chidawa,India,Rajasthan,IND
1274106,Chīrāla,India,Andhra Pradesh,IND
1274116,Chīpurupalle,India,Andhra Pradesh,IND
1274119,Chiplūn,India,Maharashtra,IND
1274129,Chintāmani,India,Karnataka,IND
1274146,Chinna Salem,India,Tamil Nadu,IND
1274151,Chinnamanūr,India,Tamil Nadu,IND
1274169,Chincholi,India,Karnataka,IND
1274195,Chillupār,India,Uttar Pradesh,IND
1274213,Chilakalūrupet,India,Andhra Pradesh,IND
1274218,Chikodi,India,Karnataka,IND
1274219,Chiknāyakanhalli,India,Karnataka,IND
1274220,Chikmagalūr,India,Karnataka,IND
1274237,Chikhli,India,Maharashtra,IND
1274243,Chik Ballāpur,India,Karnataka,IND
1274256,Chidambaram,India,Tamil Nadu,IND
1274265,Chicholi,India,Maharashtra,IND
1274284,Chhoti Sādri,India,Rajasthan,IND
1274285,Chhota Udepur,India,Gujarat,IND
1274304,Chhindwāra,India,Madhya Pradesh,IND
1274315,Chhibrāmau,India,Uttar Pradesh,IND
1274337,Chhatarpur,India,Madhya Pradesh,IND
1274342,Chhātāpur,India,Bihar,IND
1274343,Chhāta,India,Uttar Pradesh,IND
1274346,Chharra,India,Uttar Pradesh,IND
1274351,Chhaprauli,India,Uttar Pradesh,IND
1274353,Chāpra,India,Bihar,IND
1274359,Chhāpar,India,Rajasthan,IND
1274369,Chhala,India,Gujarat,IND
1274381,Chhabra,India,Rajasthan,IND
1274389,Chettipālaiyam,India,Tamil Nadu,IND
1274394,Chetput,India,Tamil Nadu,IND
1274422,Chennimalai,India,Tamil Nadu,IND
1274428,Chengannūr,India,Kerala,IND
1274429,Chengam,India,Tamil Nadu,IND
1274430,Chengalpattu,India,Tamil Nadu,IND
1274468,Chetwayi,India,Kerala,IND
1274532,Chaksu,India,Rajasthan,IND
1274533,Chatrapur,India,Odisha,IND
1274536,Chatrā,India,Jharkhand,IND
1274553,Chās,India,Jharkhand,IND
1274560,Charthāwal,India,Uttar Pradesh,IND
1274571,Charkhi Dādri,India,Haryana,IND
1274574,Charkhāri,India,Uttar Pradesh,IND
1274618,Chāpar,India,Assam,IND
1274640,Channarāyapatna,India,Karnataka,IND
1274641,Channapatna,India,Karnataka,IND
1274642,Channagiri,India,Karnataka,IND
